K	PY	1.00000000	1639470
BO	K+	1.00000000	510900
C	BS	1.00000000	3762
h	KA	1.00000000	355250
r	W+	1.00000000	780384
x	BS	1.00000000	684
s	BS	1.00000000	48222
p	r	1.00000000	69263514
K+	C	1.00000000	14410
K+	BS	1.00000000	44802
A	W	1.00000000	265482
B	A	1.00000000	11289012
H	PY	1.00000000	753270
4	KATR	1.00000000	4642020
2	B	1.00000000	20711250
A	K+	1.00000000	2503410
K	B	1.00000000	10217550
BO	s	1.00000000	592200
A	BS	1.00000000	50274
Bw	r	0.99999686	3817674
h	K	1.00000000	193140
K+	KA	1.00000000	320950
A*	Bw	1.00000000	1134
A*	A	1.00000000	579474
Bw	C	1.00000000	770
h	A_titi	1.00000000	1378370
A_titi	x	1.00000000	196
B	C	1.00000000	57860
BS	A*	1.00000000	13338
A	r	0.99999998	80171154
BS	s	1.00000000	375060
A*	B	0.99999973	7456050
4	K+	1.00000000	579020
4	h	1.00000000	709920
1	4	1.00000000	44880
A	KATR	1.00000000	20069910
A_titi	C	1.00000000	10780
W+	B	1.00000000	9112950
1	BO	1.00000000	34800
BS	1	1.00000000	29640
A_titi	K+	1.00000000	1668940
A*	C	1.00000000	2970
1	Nscrm	1.00000000	56240
K	4	1.00000000	41514
KA	A_titi	1.00000000	475300
PY	1	1.00000000	329160
1	PY	1.00000000	1772400
s	Nscrm	1.00000000	198246
PY	K+	1.00000000	3593330
W	W+	1.00000000	45408
H	h	1.00000000	354960
BO	A	1.00000000	643860
W+	3	1.00000000	46398
Bw	Nscrm	1.00000000	9842
C	KA	1.00000000	26950
W	BO	1.00000000	37410
2	PY	1.00000000	3323250
PY	A*	1.00000000	148122
1	p	1.00000000	640080
x	BO	1.00000000	1740
KA	Bw	1.00000000	2100
Nscrm	1	1.00000000	59280
H	BS	1.00000000	5814
A*	BS	1.00000000	9234
W+	p	1.00000000	528066
W	A*	1.00000000	30186
h	2	1.00000000	804750
3	K	1.00000000	50616
x	PY	1.00000000	88620
BO	C	1.00000000	3300
B	H	1.00000000	143072
C	B	0.99603147	3037650
h	3	1.00000000	203870
K+	1	1.00000000	204360
KATR	KA	1.00000000	906500
r	h	0.99999942	15430320
h	K+	1.00000000	2469350
4	C	1.00000000	3740
K+	K	0.99060702	174492
C	A	1.00000000	236082
KA	Nscrm	1.00000000	70300
B	Bw	1.00000000	22092
BS	W+	1.00000000	20064
W+	4	1.00000000	37026
Nscrm	C	1.00000000	4180
KA	PY	1.00000000	2215500
A	2	1.00000000	815850
C	KATR	1.00000000	1501830
BO	BS	1.00000000	10260
2	KA	1.00000000	183750
K+	3	1.00000000	184186
3	H	1.00000000	10336
Bw	BS	1.00000000	2394
Bw	K	1.00000000	9324
A_titi	p	1.00000000	1568196
2	K+	1.00000000	1277250
K+	B	0.99999718	36175650
Nscrm	K	1.00000000	50616
A	x	1.00000000	294
B	K	1.00000000	700632
x	Bw	1.00000000	84
A	s	1.00000000	2901780
W	r	1.00000000	23451426
K+	Bw	1.00000000	5502
Bw	W+	1.00000000	7392
4	p	1.00000000	544068
p	s	1.00000000	2506980
h	A	1.00000000	3111990
3	Nscrm	1.00000000	53428
s	h	1.00000000	2944080
W+	KA	1.00000000	80850
C	K+	1.00000000	187330
A*	KA	1.00000000	66150
PY	B	1.00000000	58267650
Nscrm	r	0.99999648	20724516
4	A*	1.00000000	23868
BO	x	1.00000000	60
2	s	1.00000000	1480500
p	K	1.00000000	169164
H	Nscrm	1.00000000	23902
A_titi	B	0.99871779	27062700
4	BO	1.00000000	29580
h	r	0.99997812	79080390
