W+	p	0.83198123	528066
W	A*	0.90783807	30186
h	2	0.88818142	804750
3	K	0.55492334	50616
x	PY	0.91980366	88620
BO	C	0.52242424	3300
B	H	0.85050883	143072
C	B	0.57589321	3037650
h	3	0.97147202	203870
K+	1	0.87454492	204360
KATR	KA	0.54390072	906500
r	h	0.57072945	15430320
h	K+	0.77424869	2469350
4	C	0.80187166	3740
K+	K	0.49945556	174492
C	A	0.86326785	236082
KA	Nscrm	0.85475107	70300
B	Bw	0.72827268	22092
BS	W+	0.90330941	20064
W+	4	0.91997515	37026
Nscrm	C	0.62081340	4180
KA	PY	0.89529136	2215500
A	2	0.70499969	815850
C	KATR	0.87826718	1501830
BO	BS	0.64171540	10260
2	KA	0.63484626	183750
K+	3	0.91699152	184186
3	H	0.82691563	10336
Bw	BS	0.52005013	2394
Bw	K	0.82754183	9324
A_titi	p	0.76571742	1568196
2	K+	0.66578430	1277250
K+	B	0.74862362	36175650
Nscrm	K	0.58495337	50616
A	x	1.00000000	294
B	K	0.76958946	700632
x	Bw	0.44047619	84
A	s	0.91445320	2901780
W	r	0.74229512	23451426
K+	Bw	0.99545620	5502
Bw	W+	0.92478355	7392
4	p	0.60058485	544068
p	s	0.88982920	2506980
h	A	0.83848823	3111990
3	Nscrm	0.83680842	53428
s	h	0.54111777	2944080
W+	KA	0.66009895	80850
C	K+	0.65750814	187330
A*	KA	0.70116402	66150
PY	B	0.79455233	58267650
Nscrm	r	0.70481694	20724516
4	A*	0.81598793	23868
BO	x	1.00000000	60
2	s	0.90089767	1480500
p	K	0.64938758	169164
H	Nscrm	0.69383315	23902
A_titi	B	0.50110872	27062700
4	BO	0.87795808	29580
h	r	0.72844039	79080390
